archive_year,archive_month,brand,service_generation,customer_segment,plan_family,plan_name,monthly_fee_hkd,published_price_hkd,price_billing_unit,local_data_gb,roaming_data_gb,post_fup_speed_mbps,contract_months,local_voice,add_on_charges_hkd,source_status,snapshot_id,source_url,archive_url,evidence_excerpt,record_key
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fiberline Cellular Dual Band 3-fibre,20000,,,,,,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",6fefd62c342bc326
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Internal Leased Circuit - private circuit within same building 2-wire,215,,,,,,,Internal leased circuit monthly rental for standard 2-wire circuit.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,Service Description Monthly Rental HK$/end Installation HK$/end External Removal HK$/end Internal Removal HK$/end 9.1 Private circuit within the same building 2-wire 215.0 592.0 N/A 592.0 4-wire 446.0 592.0 N/A 592.0,e913e5127d8eea19
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fiberline Connect,25000,,,,,,,Fiberline Connect monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",cdc9c8386a4cb8dd
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Gigabit Ethernet 200M,28200,,,,,200,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",ed83ce852fb5320f
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - T3,29325,,,,,45,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",e2ab0a25df31ac1e
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Fiberline Coupling,40000,,,,,,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",11540e65c9a90f8f
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline CWDM - first 2 interfaces,40000,,,,,,,CWDM monthly rental per location.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",887be76ba0700f93
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Channelized T3,43000,,,,,45,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",42fa72332f0fe3dd
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline Service - Multi-Drop T3,43000,,,,,45,,Fiberline monthly rental per end.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",c9f04a4d0d7ba8f5
2018,04,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Internal Leased Circuit - private circuit within same building 4-wire,446,,,,,,,Internal leased circuit monthly rental for standard 4-wire circuit.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,Service Description Monthly Rental HK$/end Installation HK$/end External Removal HK$/end Internal Removal HK$/end 9.1 Private circuit within the same building 2-wire 215.0 592.0 N/A 592.0 4-wire 446.0 592.0 N/A 592.0,e4332f5d94bb9962
2018,04,HKT Enterprise,5G,企业客户,HKT Enterprise,HKT Enterprise official Datapak/Private Circuit tariff 2018-04-01 - Datapak Fiberline DWDM - additional interface and bandwidth of 1.25G,5000,,,,,1250,,DWDM additional interface monthly rental.,"Official Datapak Services and Private Circuit Service tariff/list price; installation, external/internal removal or relocation, reconfiguration, usage charges, diversity distance multipliers and non-standard provision costs are disclosed separately and excluded from monthly_fee_hkd.",parsed_official_tariff_pdf,hkt_datapak_private_circuit_tariff_20180401,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,https://www.hkt.com/api-service/assets/U0025-003-Apr2018-R%20Datapak%20Servic.pdf,"Service Description Monthly Rental HK$/end Installation/External Removal HK$/end Internal Removal HK$/end 4.1 Fiberline Service Fast Ethernet 18,800.0 24,000.0 18,000.0 Ethernet Private Line (50M) 12,000.0 24,000.0 14,000.0 Ethernet Private Line (30M) 10,200.0 24,000.0 14,000.0 Ethernet Private Line (20M) 9,300.0 18,600.0 10,000.0 Ethernet Private Line (15M) 8,625.0 18,600.0 10,000.0 Ethernet Private Line (10M) 7,950.0 18,600.0 10,000.0 Gigabit Ethernet 68,000.0 50,000.0 30,000.0 Gigabit Ethernet (200M) 28,200.0 50,000.0 30,000.0 Fibre Channel 1G 68,000.0 50,000.0 30,000.0 Fibre Channel 2G 78,000.0 50,000.0 30,000.0 Fibre Channel 4G 88,000.0 50,000.0 30,000.0 10 Gigabit Ethernet 140,000.0 100,000.0 60,000.0 STM1/OC3 70,000.0 90,000.0 45,000.0 T3 29,325.0 50,000.0 25,000.0 Channelized T3 43,000.0 37,000.0 19,980.0 Multi-Drop T3 43,000.0 37,000.0 19,800.0 Fiberline Connect 25,000.0 66,600.0 22,200.0 Fiberline Connect (for 31 links & above) N/A 56,610.0 N/A Fiberline FDDI 13,250.0 28,860.0 16,280.0 Fiberline Coupling 40,000.0 45,000.0 15,000.0 Fiberline Cellular Dual Band (2-Fibre) 16,000.0 25,000.0 6,000.0 Fiberline Cellular Dual Band (3-fibre) 20,000.0 30,000.0 8,000.0 Fiberline Wavelength 1 18,800.0 2",67a2d1214ffd1f48
